RDF Type	Class type	Parent	ID	See Also	Label	Part1	Part2L	Part2B	Part3	Scope	Type	Comment	Definition	Editors Note	Citation
owl:Class	subclass	lang:0000001	lang:1005847		Assangori				sjg	I	L		Assangori language		
owl:Class	subclass	lang:0000001	lang:1005848		Kemi Sami				sjk	I	E		Kemi Sami language		
owl:Class	subclass	lang:0000001	lang:1005849		Sajalong				sjl	I	L		Sajalong language		
owl:Class	subclass	lang:0000001	lang:1005850		Mapun				sjm	I	L		Mapun language		
owl:Class	subclass	lang:0000001	lang:1005851		Sindarin				sjn	I	C		Sindarin language		
owl:Class	subclass	lang:0000001	lang:1005852		Xibe				sjo	I	L		Xibe language		
owl:Class	subclass	lang:0000001	lang:1005853		Surjapuri				sjp	I	L		Surjapuri language		
owl:Class	subclass	lang:0000001	lang:1005854		Siar-Lak				sjr	I	L		Siar-Lak language		
owl:Class	subclass	lang:0000001	lang:1005855		Senhaja De Srair				sjs	I	E		Senhaja De Srair language		
owl:Class	subclass	lang:0000001	lang:1005856		Ter Sami				sjt	I	L		Ter Sami language		
owl:Class	subclass	lang:0000001	lang:1005857		Ume Sami				sju	I	L		Ume Sami language		
owl:Class	subclass	lang:0000001	lang:1005858		Shawnee				sjw	I	L		Shawnee language		
owl:Class	subclass	lang:0000001	lang:1005859		Skagit				ska	I	L		Skagit language		
owl:Class	subclass	lang:0000001	lang:1005860		Saek				skb	I	L		Saek language		
owl:Class	subclass	lang:0000001	lang:1005861		Ma Manda				skc	I	L		Ma Manda language		
owl:Class	subclass	lang:0000001	lang:1005862		Southern Sierra Miwok				skd	I	L		Southern Sierra Miwok language		
owl:Class	subclass	lang:0000001	lang:1005863		Seke (Vanuatu)				ske	I	L		Seke (Vanuatu) language		
owl:Class	subclass	lang:0000001	lang:1005864		Sakirabiá				skf	I	L		Sakirabiá language		
owl:Class	subclass	lang:0000001	lang:1005865		Sakalava Malagasy				skg	I	L		Sakalava Malagasy language		
owl:Class	subclass	lang:0000001	lang:1005866		Sikule				skh	I	L		Sikule language		
owl:Class	subclass	lang:0000001	lang:1005867		Sika				ski	I	L		Sika language		
owl:Class	subclass	lang:0000001	lang:1005868		Seke (Nepal)				skj	I	L		Seke (Nepal) language		
owl:Class	subclass	lang:0000001	lang:1005869		Kutong				skm	I	L		Kutong language		
owl:Class	subclass	lang:0000001	lang:1005870		Kolibugan Subanon				skn	I	L		Kolibugan Subanon language		
owl:Class	subclass	lang:0000001	lang:1005871		Seko Tengah				sko	I	L		Seko Tengah language		
owl:Class	subclass	lang:0000001	lang:1005872		Sekapan				skp	I	L		Sekapan language		
owl:Class	subclass	lang:0000001	lang:1005873		Sininkere				skq	I	L		Sininkere language		
owl:Class	subclass	lang:0000001	lang:1005874		Saraiki				skr	I	L		Saraiki language		
owl:Class	subclass	lang:0000001	lang:1005875		Maia				sks	I	L		Maia language		
owl:Class	subclass	lang:0000001	lang:1005876		Sakata				skt	I	L		Sakata language		
owl:Class	subclass	lang:0000001	lang:1005877		Sakao				sku	I	L		Sakao language		
owl:Class	subclass	lang:0000001	lang:1005878		Skou				skv	I	L		Skou language		
owl:Class	subclass	lang:0000001	lang:1005879		Skepi Creole Dutch				skw	I	E		Skepi Creole Dutch language		
owl:Class	subclass	lang:0000001	lang:1005880		Seko Padang				skx	I	L		Seko Padang language		
owl:Class	subclass	lang:0000001	lang:1005881		Sikaiana				sky	I	L		Sikaiana language		
owl:Class	subclass	lang:0000001	lang:1005882		Sekar				skz	I	L		Sekar language		
owl:Class	subclass	lang:0000001	lang:1005883		Sáliba				slc	I	L		Sáliba language		
owl:Class	subclass	lang:0000001	lang:1005884		Sissala				sld	I	L		Sissala language		
owl:Class	subclass	lang:0000001	lang:1005885		Sholaga				sle	I	L		Sholaga language		
owl:Class	subclass	lang:0000001	lang:1005886		Swiss-Italian Sign Language				slf	I	L		Swiss-Italian Sign Language language		
owl:Class	subclass	lang:0000001	lang:1005887		Selungai Murut				slg	I	L		Selungai Murut language		
owl:Class	subclass	lang:0000001	lang:1005888		Southern Puget Sound Salish				slh	I	L		Southern Puget Sound Salish language		
owl:Class	subclass	lang:0000001	lang:1005889		Lower Silesian				sli	I	L		Lower Silesian language		
owl:Class	subclass	lang:0000001	lang:1005890		Salumá				slj	I	L		Salumá language		
owl:Class	subclass	lang:0000001	lang:1005891		Slovak	sk	slo	slk	slk	I	L		Slovak language		
owl:Class	subclass	lang:0000001	lang:1005892		Salt-Yui				sll	I	L		Salt-Yui language		
owl:Class	subclass	lang:0000001	lang:1005893		Pangutaran Sama				slm	I	L		Pangutaran Sama language		
owl:Class	subclass	lang:0000001	lang:1005894		Salinan				sln	I	E		Salinan language		
owl:Class	subclass	lang:0000001	lang:1005895		Lamaholot				slp	I	L		Lamaholot language		
owl:Class	subclass	lang:0000001	lang:1005896		Salchuq				slq	I	E		Salchuq language		
owl:Class	subclass	lang:0000001	lang:1005897		Salar				slr	I	L		Salar language		
owl:Class	subclass	lang:0000001	lang:1005898		Singapore Sign Language				sls	I	L		Singapore Sign Language language		
owl:Class	subclass	lang:0000001	lang:1005899		Sila				slt	I	L		Sila language		
owl:Class	subclass	lang:0000001	lang:1005900		Selaru				slu	I	L		Selaru language		
owl:Class	subclass	lang:0000001	lang:1005901		Slovenian	sl	slv	slv	slv	I	L		Slovenian language		
owl:Class	subclass	lang:0000001	lang:1005902		Sialum				slw	I	L		Sialum language		
owl:Class	subclass	lang:0000001	lang:1005903		Salampasu				slx	I	L		Salampasu language		
owl:Class	subclass	lang:0000001	lang:1005904		Selayar				sly	I	L		Selayar language		
owl:Class	subclass	lang:0000001	lang:1005905		Ma'ya				slz	I	L		Ma'ya language		
owl:Class	subclass	lang:0000001	lang:1005906		Southern Sami		sma	sma	sma	I	L		Southern Sami language		
owl:Class	subclass	lang:0000001	lang:1005907		Simbari				smb	I	L		Simbari language		
owl:Class	subclass	lang:0000001	lang:1005908		Som				smc	I	E		Som language		
owl:Class	subclass	lang:0000001	lang:1005909		Sama				smd	I	L		Sama language		
owl:Class	subclass	lang:0000001	lang:1005910		Northern Sami	se	sme	sme	sme	I	L		Northern Sami language		
owl:Class	subclass	lang:0000001	lang:1005911		Auwe				smf	I	L		Auwe language		
owl:Class	subclass	lang:0000001	lang:1005912		Simbali				smg	I	L		Simbali language		
owl:Class	subclass	lang:0000001	lang:1005913		Samei				smh	I	L		Samei language		
owl:Class	subclass	lang:0000001	lang:1005914		Lule Sami		smj	smj	smj	I	L		Lule Sami language		
owl:Class	subclass	lang:0000001	lang:1005915		Bolinao				smk	I	L		Bolinao language		
owl:Class	subclass	lang:0000001	lang:1005916		Central Sama				sml	I	L		Central Sama language		
owl:Class	subclass	lang:0000001	lang:1005917		Musasa				smm	I	L		Musasa language		
owl:Class	subclass	lang:0000001	lang:1005918		Inari Sami		smn	smn	smn	I	L		Inari Sami language		
owl:Class	subclass	lang:0000001	lang:1005919		Samoan	sm	smo	smo	smo	I	L		Samoan language		
owl:Class	subclass	lang:0000001	lang:1005920		Samaritan				smp	I	E		Samaritan language		
owl:Class	subclass	lang:0000001	lang:1005921		Samo				smq	I	L		Samo language		
owl:Class	subclass	lang:0000001	lang:1005922		Simeulue				smr	I	L		Simeulue language		
owl:Class	subclass	lang:0000001	lang:1005923		Skolt Sami		sms	sms	sms	I	L		Skolt Sami language		
owl:Class	subclass	lang:0000001	lang:1005924		Simte				smt	I	L		Simte language		
owl:Class	subclass	lang:0000001	lang:1005925		Somray				smu	I	E		Somray language		
owl:Class	subclass	lang:0000001	lang:1005926		Samvedi				smv	I	L		Samvedi language		
owl:Class	subclass	lang:0000001	lang:1005927		Sumbawa				smw	I	L		Sumbawa language		
owl:Class	subclass	lang:0000001	lang:1005928		Samba				smx	I	L		Samba language		
owl:Class	subclass	lang:0000001	lang:1005929		Semnani				smy	I	L		Semnani language		
owl:Class	subclass	lang:0000001	lang:1005930		Simeku				smz	I	L		Simeku language		
owl:Class	subclass	lang:0000001	lang:1005931		Shona	sn	sna	sna	sna	I	L		Shona language		
owl:Class	subclass	lang:0000001	lang:1005932		Sebuyau				snb	I	L		Sebuyau language		
owl:Class	subclass	lang:0000001	lang:1005933		Sinaugoro				snc	I	L		Sinaugoro language		
owl:Class	subclass	lang:0000001	lang:1005934		Sindhi	sd	snd	snd	snd	I	L		Sindhi language		
owl:Class	subclass	lang:0000001	lang:1005935		Bau Bidayuh				sne	I	L		Bau Bidayuh language		
owl:Class	subclass	lang:0000001	lang:1005936		Noon				snf	I	L		Noon language		
owl:Class	subclass	lang:0000001	lang:1005937		Sanga (Democratic Republic of Congo)				sng	I	L		Sanga (Democratic Republic of Congo) language		
owl:Class	subclass	lang:0000001	lang:1005938		Sensi				sni	I	E		Sensi language		
owl:Class	subclass	lang:0000001	lang:1005939		Riverain Sango				snj	I	L		Riverain Sango language		
owl:Class	subclass	lang:0000001	lang:1005940		Soninke		snk	snk	snk	I	L		Soninke language		
owl:Class	subclass	lang:0000001	lang:1005941		Sangil				snl	I	L		Sangil language		
owl:Class	subclass	lang:0000001	lang:1005942		Southern Ma'di				snm	I	L		Southern Ma'di language		
owl:Class	subclass	lang:0000001	lang:1005943		Siona				snn	I	L		Siona language		
owl:Class	subclass	lang:0000001	lang:1005944		Snohomish				sno	I	L		Snohomish language		
owl:Class	subclass	lang:0000001	lang:1005945		Siane				snp	I	L		Siane language		
owl:Class	subclass	lang:0000001	lang:1005946		Sangu (Gabon)				snq	I	L		Sangu (Gabon) language		
owl:Class	subclass	lang:0000001	lang:1005947		Sihan				snr	I	L		Sihan language		
owl:Class	subclass	lang:0000001	lang:1005948		South West Bay				sns	I	L		South West Bay language		
owl:Class	subclass	lang:0000001	lang:1005949		Senggi				snu	I	L		Senggi language		
owl:Class	subclass	lang:0000001	lang:1005950		Sa'ban				snv	I	L		Sa'ban language		
owl:Class	subclass	lang:0000001	lang:1005951		Selee				snw	I	L		Selee language		
owl:Class	subclass	lang:0000001	lang:1005952		Sam				snx	I	L		Sam language		
owl:Class	subclass	lang:0000001	lang:1005953		Saniyo-Hiyewe				sny	I	L		Saniyo-Hiyewe language		
owl:Class	subclass	lang:0000001	lang:1005954		Kou				snz	I	L		Kou language		
owl:Class	subclass	lang:0000001	lang:1005955		Thai Song				soa	I	L		Thai Song language		
owl:Class	subclass	lang:0000001	lang:1005956		Sobei				sob	I	L		Sobei language		
owl:Class	subclass	lang:0000001	lang:1005957		So (Democratic Republic of Congo)				soc	I	L		So (Democratic Republic of Congo) language		
owl:Class	subclass	lang:0000001	lang:1005958		Songoora				sod	I	L		Songoora language		
owl:Class	subclass	lang:0000001	lang:1005959		Songomeno				soe	I	L		Songomeno language		
owl:Class	subclass	lang:0000001	lang:1005960		Sogdian		sog	sog	sog	I	A		Sogdian language		
owl:Class	subclass	lang:0000001	lang:1005961		Aka				soh	I	L		Aka language		
owl:Class	subclass	lang:0000001	lang:1005962		Sonha				soi	I	L		Sonha language		
owl:Class	subclass	lang:0000001	lang:1005963		Soi				soj	I	L		Soi language		
owl:Class	subclass	lang:0000001	lang:1005964		Sokoro				sok	I	L		Sokoro language		
owl:Class	subclass	lang:0000001	lang:1005965		Solos				sol	I	L		Solos language		
owl:Class	subclass	lang:0000001	lang:1005966		Somali	so	som	som	som	I	L		Somali language		
owl:Class	subclass	lang:0000001	lang:1005967		Songo				soo	I	L		Songo language		
owl:Class	subclass	lang:0000001	lang:1005968		Songe				sop	I	L		Songe language		
owl:Class	subclass	lang:0000001	lang:1005969		Kanasi				soq	I	L		Kanasi language		
owl:Class	subclass	lang:0000001	lang:1005970		Somrai				sor	I	L		Somrai language		
owl:Class	subclass	lang:0000001	lang:1005971		Seeku				sos	I	L		Seeku language		
owl:Class	subclass	lang:0000001	lang:1005972		Southern Sotho	st	sot	sot	sot	I	L		Southern Sotho language		
owl:Class	subclass	lang:0000001	lang:1005973		Southern Thai				sou	I	L		Southern Thai language		
owl:Class	subclass	lang:0000001	lang:1005974		Sonsorol				sov	I	L		Sonsorol language		
owl:Class	subclass	lang:0000001	lang:1005975		Sowanda				sow	I	L		Sowanda language		
owl:Class	subclass	lang:0000001	lang:1005976		Swo				sox	I	L		Swo language		
owl:Class	subclass	lang:0000001	lang:1005977		Miyobe				soy	I	L		Miyobe language		
owl:Class	subclass	lang:0000001	lang:1005978		Temi				soz	I	L		Temi language		
owl:Class	subclass	lang:0000001	lang:1005979		Spanish	es	spa	spa	spa	I	L		Spanish language		
owl:Class	subclass	lang:0000001	lang:1005980		Sepa (Indonesia)				spb	I	L		Sepa (Indonesia) language		
owl:Class	subclass	lang:0000001	lang:1005981		Sapé				spc	I	L		Sapé language		
owl:Class	subclass	lang:0000001	lang:1005982		Saep				spd	I	L		Saep language		
owl:Class	subclass	lang:0000001	lang:1005983		Sepa (Papua New Guinea)				spe	I	L		Sepa (Papua New Guinea) language		
owl:Class	subclass	lang:0000001	lang:1005984		Sian				spg	I	L		Sian language		
owl:Class	subclass	lang:0000001	lang:1005985		Saponi				spi	I	L		Saponi language		
owl:Class	subclass	lang:0000001	lang:1005986		Sengo				spk	I	L		Sengo language		
owl:Class	subclass	lang:0000001	lang:1005987		Selepet				spl	I	L		Selepet language		
owl:Class	subclass	lang:0000001	lang:1005988		Akukem				spm	I	L		Akukem language		
owl:Class	subclass	lang:0000001	lang:1005989		Sanapaná				spn	I	L		Sanapaná language		
owl:Class	subclass	lang:0000001	lang:1005990		Spokane				spo	I	L		Spokane language		
owl:Class	subclass	lang:0000001	lang:1005991		Supyire Senoufo				spp	I	L		Supyire Senoufo language		
owl:Class	subclass	lang:0000001	lang:1005992		Loreto-Ucayali Spanish				spq	I	L		Loreto-Ucayali Spanish language		
owl:Class	subclass	lang:0000001	lang:1005993		Saparua				spr	I	L		Saparua language		
owl:Class	subclass	lang:0000001	lang:1005994		Saposa				sps	I	L		Saposa language		
owl:Class	subclass	lang:0000001	lang:1005995		Spiti Bhoti				spt	I	L		Spiti Bhoti language		
owl:Class	subclass	lang:0000001	lang:1005996		Sapuan				spu	I	L		Sapuan language		
owl:Class	subclass	lang:0000001	lang:1005997		Sambalpuri				spv	I	L		Sambalpuri language		
owl:Class	subclass	lang:0000001	lang:1005998		South Picene				spx	I	A		South Picene language		
owl:Class	subclass	lang:0000001	lang:1005999		Sabaot				spy	I	L		Sabaot language		
owl:Class	subclass	lang:0000001	lang:1006000		Shama-Sambuga				sqa	I	L		Shama-Sambuga language		
owl:Class	subclass	lang:0000001	lang:1006001		Shau				sqh	I	L		Shau language		
owl:Class	subclass	lang:0000001	lang:1006002		Albanian	sq	alb	sqi	sqi	M	L		Albanian language		
owl:Class	subclass	lang:0000001	lang:1006003		Albanian Sign Language				sqk	I	L		Albanian Sign Language language		
owl:Class	subclass	lang:0000001	lang:1006004		Suma				sqm	I	L		Suma language		
owl:Class	subclass	lang:0000001	lang:1006005		Susquehannock				sqn	I	E		Susquehannock language		
owl:Class	subclass	lang:0000001	lang:1006006		Sorkhei				sqo	I	L		Sorkhei language		
owl:Class	subclass	lang:0000001	lang:1006007		Sou				sqq	I	L		Sou language		
owl:Class	subclass	lang:0000001	lang:1006008		Siculo Arabic				sqr	I	H		Siculo Arabic language		
owl:Class	subclass	lang:0000001	lang:1006009		Sri Lankan Sign Language				sqs	I	L		Sri Lankan Sign Language language		
owl:Class	subclass	lang:0000001	lang:1006010		Soqotri				sqt	I	L		Soqotri language		
owl:Class	subclass	lang:0000001	lang:1006011		Squamish				squ	I	L		Squamish language		
owl:Class	subclass	lang:0000001	lang:1006012		Saruga				sra	I	L		Saruga language		
owl:Class	subclass	lang:0000001	lang:1006013		Sora				srb	I	L		Sora language		
owl:Class	subclass	lang:0000001	lang:1006014		Logudorese Sardinian				src	I	L		Logudorese Sardinian language		
owl:Class	subclass	lang:0000001	lang:1006015		Sardinian	sc	srd	srd	srd	M	L		Sardinian language		
owl:Class	subclass	lang:0000001	lang:1006016		Sara				sre	I	L		Sara language		
owl:Class	subclass	lang:0000001	lang:1006017		Nafi				srf	I	L		Nafi language		
owl:Class	subclass	lang:0000001	lang:1006018		Sulod				srg	I	L		Sulod language		
owl:Class	subclass	lang:0000001	lang:1006019		Sarikoli				srh	I	L		Sarikoli language		
owl:Class	subclass	lang:0000001	lang:1006020		Siriano				sri	I	L		Siriano language		
owl:Class	subclass	lang:0000001	lang:1006021		Serudung Murut				srk	I	L		Serudung Murut language		
owl:Class	subclass	lang:0000001	lang:1006022		Isirawa				srl	I	L		Isirawa language		
owl:Class	subclass	lang:0000001	lang:1006023		Saramaccan				srm	I	L		Saramaccan language		
owl:Class	subclass	lang:0000001	lang:1006024		Sranan Tongo		srn	srn	srn	I	L		Sranan Tongo language		
owl:Class	subclass	lang:0000001	lang:1006025		Campidanese Sardinian				sro	I	L		Campidanese Sardinian language		
owl:Class	subclass	lang:0000001	lang:1006026		Serbian	sr	srp	srp	srp	I	L		Serbian language		
owl:Class	subclass	lang:0000001	lang:1006027		Sirionó				srq	I	L		Sirionó language		
owl:Class	subclass	lang:0000001	lang:1006028		Serer		srr	srr	srr	I	L		Serer language		
owl:Class	subclass	lang:0000001	lang:1006029		Sarsi				srs	I	L		Sarsi language		
owl:Class	subclass	lang:0000001	lang:1006030		Sauri				srt	I	L		Sauri language		
owl:Class	subclass	lang:0000001	lang:1006031		Suruí				sru	I	L		Suruí language		
owl:Class	subclass	lang:0000001	lang:1006032		Southern Sorsoganon				srv	I	L		Southern Sorsoganon language		
owl:Class	subclass	lang:0000001	lang:1006033		Serua				srw	I	L		Serua language		
owl:Class	subclass	lang:0000001	lang:1006034		Sirmauri				srx	I	L		Sirmauri language		
owl:Class	subclass	lang:0000001	lang:1006035		Sera				sry	I	L		Sera language		
owl:Class	subclass	lang:0000001	lang:1006036		Shahmirzadi				srz	I	L		Shahmirzadi language		
owl:Class	subclass	lang:0000001	lang:1006037		Southern Sama				ssb	I	L		Southern Sama language		
owl:Class	subclass	lang:0000001	lang:1006038		Suba-Simbiti				ssc	I	L		Suba-Simbiti language		
owl:Class	subclass	lang:0000001	lang:1006039		Siroi				ssd	I	L		Siroi language		
owl:Class	subclass	lang:0000001	lang:1006040		Balangingi				sse	I	L		Balangingi language		
owl:Class	subclass	lang:0000001	lang:1006041		Thao				ssf	I	E		Thao language		
owl:Class	subclass	lang:0000001	lang:1006042		Seimat				ssg	I	L		Seimat language		
owl:Class	subclass	lang:0000001	lang:1006043		Shihhi Arabic				ssh	I	L		Shihhi Arabic language		
owl:Class	subclass	lang:0000001	lang:1006044		Sansi				ssi	I	L		Sansi language		
owl:Class	subclass	lang:0000001	lang:1006045		Sausi				ssj	I	L		Sausi language		
owl:Class	subclass	lang:0000001	lang:1006046		Sunam				ssk	I	L		Sunam language		
owl:Class	subclass	lang:0000001	lang:1006047		Western Sisaala				ssl	I	L		Western Sisaala language		
owl:Class	subclass	lang:0000001	lang:1006048		Semnam				ssm	I	L		Semnam language		
owl:Class	subclass	lang:0000001	lang:1006049		Waata				ssn	I	L		Waata language		
owl:Class	subclass	lang:0000001	lang:1006050		Sissano				sso	I	L		Sissano language		
owl:Class	subclass	lang:0000001	lang:1006051		Spanish Sign Language				ssp	I	L		Spanish Sign Language language		
owl:Class	subclass	lang:0000001	lang:1006052		So'a				ssq	I	L		So'a language		
owl:Class	subclass	lang:0000001	lang:1006053		Swiss-French Sign Language				ssr	I	L		Swiss-French Sign Language language		
owl:Class	subclass	lang:0000001	lang:1006054		Sô				sss	I	L		Sô language		
owl:Class	subclass	lang:0000001	lang:1006055		Sinasina				sst	I	L		Sinasina language		
